customer_tweet_id,customer_message,brand_response,clean_customer_message
2016041,@115858 please fix this I️ correcting shit it’s beyond annoying,@596173 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,please fix this I️ correcting shit it’s beyond annoying
2278470,@AppleSupport I’m using the iPhone 7. I did not preorder. It was working fine before I updated to the new iOS,@662492 We'll get this figured out. Please send us a DM and we'll troubleshoot together. https://t.co/GDrqU22YpT,I’m using the iPhone 7. I did not preorder. It was working fine before I updated to the new iOS
552207,"@115858 @AppleSupport @24558 Ahora qué pasa, o me quedo sin el ordenador que pagué hace tres años o pago 521€ por arreglar una pantalla que haya decidido romperse porque si... No veáis la rabia que tengo ahora mismo. 😡🤬😤",@172768 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,"Ahora qué pasa, o me quedo sin el ordenador que pagué hace tres años o pago 521€ por arreglar una pantalla que haya decidido romperse porque si... No veáis la rabia que tengo ahora mismo. 😡🤬😤"
2434637,@AppleSupport 11.0.3 on iPhone 6S. Been installed more or less since update was available to try to fix poor battery life after the main 11 upgrade.,@123507 Got it. Let's move to DM where we can dig in. https://t.co/GDrqU22YpT,11.0.3 on iPhone 6S. Been installed more or less since update was available to try to fix poor battery life after the main 11 upgrade.
2545669,my phone been acting up and it’s not only mine @115858 got me fucked up 🙄,@723568 What's been going on with your iPhone? Send us a DM with some more details and we'll do our best to help you out. https://t.co/GDrqU22YpT,my phone been acting up and it’s not only mine got me fucked up 🙄
541201,"@AppleSupport My iPhone 8+ keeps restarting every 30 seconds, help me out here?",@245554 We've got some information that can help. Take a look at the following article and then let us know if you're still having issues: https://t.co/osZOKKTalm,"My iPhone 8+ keeps restarting every 30 seconds, help me out here?"
1386565,Why won’t my @115858 watch 3 show my calendar events?? @AppleSupport It shows birthdays and nothing else. https://t.co/eGJSz8Z63I,@442635 Let’s get your watch and iPhone Calendars in sync. Please check the mirror my iPhone as shown at the bottom of your screenshot.,Why won’t my watch 3 show my calendar events?? It shows birthdays and nothing else.
2668960,@AppleSupport I’m still not receiving calls.,"@751752 When you restored your iPhone per the steps in the article, did you restore your backup or as a new device? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT",I’m still not receiving calls.
1597650,@AppleSupport why when I️ type the letter “I️” this is happening I️? I️ updated to the new iOS yesterday. I’m using a 7plus.,@490763 Hey there! Check out our article here: https://t.co/xU1AGHStV6 DM us any other questions. https://t.co/GDrqU22YpT,why when I️ type the letter “I️” this is happening I️? I️ updated to the new iOS yesterday. I’m using a 7plus.
1587388,Hey @115858 can you please fix this I️ issue? https://t.co/VUqhPnyM8N,@488276 We'd love to help! Just visit the link for steps to fix the auto-correct emoji problem https://t.co/xXaXeeSRt9,Hey can you please fix this I️ issue?
2278489,@AppleSupport When I try to record/take pictures with the camera app (both from the lock screen and from the app) it looks blurry and won’t let me capture,@662495 We want to look further into this issue. Reach us via DM to continue. https://t.co/GDrqU22YpT,When I try to record/take pictures with the camera app (both from the lock screen and from the app) it looks blurry and won’t let me capture
344402,"Hey, @AppleSupport why does my iPhone keep freezing &amp; crashing since the last update?!","@197909 Let's investigate this together. To start, tell us which iPhone you're using, and the version of iOS 11 it's on.","Hey, why does my iPhone keep freezing &amp; crashing since the last update?!"
1709177,@AppleSupport I think it worked!,"@517896 Awesome! Keep your device up to date, and please let us know if you need further assistance.",I think it worked!
637462,@AppleSupport OS Sierra on a Macbook Air,@271148 Do you know which iTunes version you're using?,OS Sierra on a Macbook Air
517150,@AppleSupport @239236 Happening to me too - i upgraded to latest ioS in order to see if it would fix the problem but the problem remains,@239237 We can help out. Are you currently on iOS 11.1.2? Are you seeing this issue with any specific apps or usage? Do you do anything to restore function?,Happening to me too - i upgraded to latest ioS in order to see if it would fix the problem but the problem remains
2554020,Been late to work twice this week since my iPhone alarm has decided to stop working. Thanks @115858 great job 👍,@725343 We'd be happy to assist you with this. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Been late to work twice this week since my iPhone alarm has decided to stop working. Thanks great job 👍
1817619,@115858 your #ios1103 has screwed up my iPhone 6. Give us the option to revert back to v10.3.3. @118721 @116333 @128511 @216880,@545971 We'd like to take a look at your iPhone 6. Let us know in DM what issues you're having after the update. We'll start there. https://t.co/GDrqU22YpT,your #ios1103 has screwed up my iPhone 6. Give us the option to revert back to v10.3.3.
553531,@115858 @AppleSupport tried everything on your website and many others NOTHING WORKS cant go on my phone without it crashing and doing this. sort your shit out,@249099 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,tried everything on your website and many others NOTHING WORKS cant go on my phone without it crashing and doing this. sort your shit out
667036,So this stupid I️ thing keeps happening despite the alleged help from @AppleSupport and it’s moody because I️t doesn’t happen every tweet wth,@278950 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,So this stupid I️ thing keeps happening despite the alleged help from and it’s moody because I️t doesn’t happen every tweet wth
2595560,@115858 been months and I've been trying to update my phone this keeps happening what do I do https://t.co/kV1Mh1dDfm,"@734937 We'd be glad to work with you on this. To get started, check out the ""If you can’t reach the update server or can’t verify the update"" section of this article for steps to take when you see this error: https://t.co/yiZpFcriJA Let us know if troubles continue.",been months and I've been trying to update my phone this keeps happening what do I do
94757,@AppleSupport it’s been 5-6 days when i updated to 11.1.2 and all the apps are on their latest version. So what’s next?,@136584 Thank you. Let's take a closer look into support options in DM. Send us a message with the country you're located in and we will follow up there. https://t.co/GDrqU22YpT,it’s been 5-6 days when i updated to 11.1.2 and all the apps are on their latest version. So what’s next?
2035060,Glad I got the iOS update and now I can’t make phone calls and my alarms don’t work @AppleSupport,@601663 Let's work on getting these issues resolved. Send us a DM with which device and iOS you're using and we'll get started. https://t.co/GDrqU22YpT,Glad I got the iOS update and now I can’t make phone calls and my alarms don’t work
1969758,@AppleSupport yes I have done that,"@583509 Next, have you made sure all of your recently deleted photos have been emptied? Do you also have video?",yes I have done that
1642353,"@115858 Data lost, suddenly shutdown, jumping screen after updating 7+ to iOS 11.0.3. What’s wrong?",@502016 We can take a look. Are you missing data from the iPhone? Or unable to connect to cellular data?,"Data lost, suddenly shutdown, jumping screen after updating 7+ to iOS 11.0.3. What’s wrong?"
1634102,Hey @115858 my I️ still broke https://t.co/5OLH2ZHT3T,"@499913 Let's take a look. First, we'd like to have you try the following steps and then restart afterward: https://t.co/uQeXsrrlXJ",Hey my I️ still broke
222976,@AppleSupport strobing updated app dot? #iOS11 https://t.co/r3iOUpQa61,@169256 We'd be happy to help. Send us a DM with your device details. https://t.co/GDrqU22YpT,strobing updated app dot? #iOS11
1847270,So the new @115858 software update for iPhone - frozen my phone 3 times &amp; turned itself off for 20 mins - superb 👍,"@553264 We want your iPhone working for you; we'll do all we can to help. To start, let us know the exact iOS 11 version in DM: https://t.co/GDrqU22YpT",So the new software update for iPhone - frozen my phone 3 times &amp; turned itself off for 20 mins - superb 👍
